Date,Month,Outlet ID,Outlet Name,City,Country,Terminal Type,Service,Product,Partner,Free PAX,Paid PAX,Total PAX,Unit Selling Price,Unit Cost,Currency,Total Revenue,Total Cost,Total Margin,Has Issue,Debug Reason
"2026-01-18","Jan 2026","228309986045","Miracle First Class Lounge","Bangkok","Thailand","International","Global Lounge","Global Lounge","ETT",13.0000,0.0000,13.0000,50.0000,55.0287,"USD",650.0000,715.3725,-65.3725,"No",""
"2026-01-18","Jan 2026","228309986045","Miracle First Class Lounge","Bangkok","Thailand","International","Global Lounge","Global Lounge","IDFC Bank",1.0000,0.0000,1.0000,36.0000,55.0287,"USD",36.0000,55.0287,-19.0287,"No",""
"2026-01-18","Jan 2026","234536475882","Miracle First Class Lounge","Bangkok","Thailand","International","Global Lounge","Global Lounge","ETT",17.0000,0.0000,17.0000,50.0000,55.0287,"USD",850.0000,935.4871,-85.4871,"No",""
"2026-01-18","Jan 2026","234536475882","Miracle First Class Lounge","Bangkok","Thailand","International","Global Lounge","Global Lounge","ICICI",2.0000,1.0000,3.0000,28.1500,55.0287,"USD",84.4500,165.0860,-80.6360,"No",""
"2026-01-18","Jan 2026","235431604798","Plaza Premium First","Kuala Lumpur","Malaysia","International","Global Lounge","Global Lounge","ICICI",1.0000,1.0000,2.0000,28.1500,77.0000,"USD",56.3000,154.0000,-97.7000,"No",""
"2026-01-18","Jan 2026","236747590587","China Southern First Business Class Lounge","Beijing","China","Domestic","Global Lounge","Global Lounge","ETT",2.0000,0.0000,2.0000,50.0000,53.0000,"USD",100.0000,106.0000,-6.0000,"No",""
"2026-01-18","Jan 2026","243703300045","Marhaba Lounge","Singapore","Singapore","International","Global Lounge","Global Lounge","ETT",4.0000,0.0000,4.0000,50.0000,59.1000,"USD",200.0000,236.4000,-36.4000,"No",""
"2026-01-18","Jan 2026","244571685468","VIP Lounge No.73","Shanghai","China","Domestic","Global Lounge","Global Lounge","ETT",2.0000,0.0000,2.0000,50.0000,56.3188,"USD",100.0000,112.6377,-12.6377,"No",""
"2026-01-18","Jan 2026","256870621220","IGA Lounge","Istanbul","Turkey","Domestic","Global Lounge","Global Lounge","ETT",3.0000,0.0000,3.0000,50.0000,69.3986,"USD",150.0000,208.1959,-58.1959,"No",""
"2026-01-18","Jan 2026","261346372285","Sama Sama Express Klia","Kuala Lumpur","Malaysia","International","Global Lounge","Global Lounge","IDFC Bank",1.0000,0.0000,1.0000,36.0000,55.6487,"USD",36.0000,55.6487,-19.6487,"No",""
"2026-01-18","Jan 2026","263780909165","Majan Lounge","Muscat","Oman","International","Global Lounge","Global Lounge","ICICI",9.0000,2.0000,11.0000,32.3500,58.4054,"USD",355.8500,642.4591,-286.6091,"No",""
"2026-01-18","Jan 2026","264468159360","Jasmine Halal Lounge","Ho Chi Minh City","Vietnam","International","Global Lounge","Global Lounge","ICICI",3.0000,0.0000,3.0000,28.1500,59.5000,"USD",84.4500,178.5000,-94.0500,"No",""
"2026-01-18","Jan 2026","264468159360","Jasmine Halal Lounge","Ho Chi Minh City","Vietnam","International","Global Lounge","Global Lounge","IDFC Bank",1.0000,0.0000,1.0000,36.0000,59.5000,"USD",36.0000,59.5000,-23.5000,"No",""
"2026-01-18","Jan 2026","277195674596","Primeclass Lounge","Rome","Italy","Domestic/International","Global Lounge","Global Lounge","ETT",3.0000,0.0000,3.0000,50.0000,80.5224,"USD",150.0000,241.5672,-91.5672,"No",""
"2026-01-18","Jan 2026","278533526592","Goldair Handling Cip Lounge Hall B","Athens","Greece","Domestic/International","Global Lounge","Global Lounge","ETT",1.0000,0.0000,1.0000,50.0000,68.2268,"USD",50.0000,68.2268,-18.2268,"No",""
"2026-01-18","Jan 2026","279361167208","Avianca Lounge Bogota","Bogota","Colombia","Domestic","Global Lounge","Global Lounge","LoungePair",1.0000,0.0000,1.0000,79.0000,56.0000,"USD",79.0000,56.0000,23.0000,"No",""
"2026-01-18","Jan 2026","279522064673","Hayyak Lounge","Riyadh","Saudi Arabia","International","Global Lounge","Global Lounge","ICICI",2.0000,1.0000,3.0000,32.3500,57.0000,"USD",97.0500,171.0000,-73.9500,"No",""
"2026-01-18","Jan 2026","282601922700","Pearl Lounge","Naples","Italy","International","Global Lounge","Global Lounge","LoungePair",1.0000,0.0000,1.0000,79.0000,53.0000,"USD",79.0000,53.0000,26.0000,"No",""
"2026-01-18","Jan 2026","283304985213","PAGSS Premium Lounge","Manila","Philippines","International","Global Lounge","Global Lounge","ETT",2.0000,0.0000,2.0000,50.0000,65.0800,"USD",100.0000,130.1600,-30.1600,"No",""
"2026-01-18","Jan 2026","289609669816","Aspire Lounge Midfield","Zurich","Switzerland","International","Global Lounge","Global Lounge","ICICI",1.0000,0.0000,1.0000,29.2000,70.5490,"USD",29.2000,70.5490,-41.3490,"No",""
"2026-01-18","Jan 2026","289749053015","Ambassador Transit Lounge","Singapore","Singapore","International","Global Lounge","Global Lounge","ETT",1.0000,0.0000,1.0000,50.0000,54.4928,"USD",50.0000,54.4928,-4.4928,"No",""
"2026-01-18","Jan 2026","289800701096","Tallinn Airport LHV Lounge","Tallinn","Estonia","International","Global Lounge","Global Lounge","ETT",2.0000,0.0000,2.0000,50.0000,60.5891,"USD",100.0000,121.1783,-21.1783,"No",""
"2026-01-18","Jan 2026","290959200554","Platinum Lounge T2A Schengen","Budapest","Hungary","International","Global Lounge","Global Lounge","ETT",2.0000,0.0000,2.0000,50.0000,71.1653,"USD",100.0000,142.3305,-42.3305,"No",""
"2026-01-18","Jan 2026","299684090463","Premium Lounge","Asansol","India","","Railways Lounge","Railways Lounge","AU",1.0000,0.0000,1.0000,475.0000,297.0000,"INR",475.0000,297.0000,178.0000,"No",""
"2026-01-18","Jan 2026","299684090463","Premium Lounge","Asansol","India","","Railways Lounge","Railways Lounge","ICICI",2.0000,0.0000,2.0000,399.0000,297.0000,"INR",798.0000,594.0000,204.0000,"No",""
"2026-01-18","Jan 2026","300222516450","Primeclass Lounge","Zagreb","Croatia","International","Global Lounge","Global Lounge","ETT",1.0000,0.0000,1.0000,50.0000,67.0432,"USD",50.0000,67.0432,-17.0432,"No",""
"2026-01-18","Jan 2026","300222516450","Primeclass Lounge","Zagreb","Croatia","International","Global Lounge","Global Lounge","IDFC Bank",2.0000,0.0000,2.0000,38.0000,67.0432,"USD",76.0000,134.0863,-58.0863,"No",""
"2026-01-18","Jan 2026","301624033519","Business Club","Belgrade","Serbia","International","Global Lounge","Global Lounge","ETT",11.0000,0.0000,11.0000,50.0000,42.5462,"USD",550.0000,468.0078,81.9922,"No",""
"2026-01-18","Jan 2026","310854304319","Hello Sky Lounge","Bergamo","Italy","International","Global Lounge","Global Lounge","ETT",3.0000,0.0000,3.0000,50.0000,65.4355,"USD",150.0000,196.3066,-46.3066,"No",""
"2026-01-18","Jan 2026","334317740641","IRCTC Lounge","Delhi","India","","Railways Lounge","Railways Lounge","AU",7.0000,0.0000,7.0000,475.0000,330.0000,"INR",3325.0000,2310.0000,1015.0000,"No",""
"2026-01-18","Jan 2026","334317740641","IRCTC Lounge","Delhi","India","","Railways Lounge","Railways Lounge","ICICI",19.0000,0.0000,19.0000,462.0000,330.0000,"INR",8778.0000,6270.0000,2508.0000,"No",""
"2026-01-18","Jan 2026","334317740641","IRCTC Lounge","Delhi","India","","Railways Lounge","Railways Lounge","IDFC Bank",8.0000,0.0000,8.0000,400.0000,330.0000,"INR",3200.0000,2640.0000,560.0000,"No",""
"2026-01-18","Jan 2026","334317740641","IRCTC Lounge","Delhi","India","","Railways Lounge","Railways Lounge","RBL",4.0000,0.0000,4.0000,460.0000,330.0000,"INR",1840.0000,1320.0000,520.0000,"No",""
"2026-01-18","Jan 2026","336145147786","Marhaba Lounge","Dubai","United Arab Emirates","International","Global Lounge","Global Lounge","ICICI",5.0000,3.0000,8.0000,32.3500,79.8931,"USD",258.8000,639.1450,-380.3450,"No",""
"2026-01-18","Jan 2026","336145147786","Marhaba Lounge","Dubai","United Arab Emirates","International","Global Lounge","Global Lounge","IDFC Bank",4.0000,0.0000,4.0000,42.5000,79.8931,"USD",170.0000,319.5725,-149.5725,"No",""
"2026-01-18","Jan 2026","337417853664","Primeclass Lounge","Izmir","Turkey","International","Global Lounge","Global Lounge","ETT",12.0000,0.0000,12.0000,50.0000,69.6926,"USD",600.0000,836.3112,-236.3112,"No",""
"2026-01-18","Jan 2026","342074132028","Narbutas Business Lounge","Vilnius","Lithuania","International","Global Lounge","Global Lounge","ETT",1.0000,0.0000,1.0000,50.0000,59.7765,"USD",50.0000,59.7765,-9.7765,"No",""
"2026-01-18","Jan 2026","345196734410","Ahlan Lounge @ A1","Dubai","United Arab Emirates","International","Global Lounge","Global Lounge","ICICI",1.0000,0.0000,1.0000,32.3500,63.0245,"USD",32.3500,63.0245,-30.6745,"No",""
"2026-01-18","Jan 2026","345196734410","Ahlan Lounge @ A1","Dubai","United Arab Emirates","International","Global Lounge","Global Lounge","IDFC Bank",2.0000,0.0000,2.0000,42.5000,63.0245,"USD",85.0000,126.0490,-41.0490,"No",""
"2026-01-18","Jan 2026","346891025062","Airport Lounge World","Munich","Germany","International","Global Lounge","Global Lounge","ETT",3.0000,0.0000,3.0000,50.0000,88.7365,"USD",150.0000,266.2096,-116.2096,"No",""
"2026-01-18","Jan 2026","346891025062","Airport Lounge World","Munich","Germany","International","Global Lounge","Global Lounge","ICICI",1.0000,0.0000,1.0000,29.2000,88.7365,"USD",29.2000,88.7365,-59.5365,"No",""
"2026-01-18","Jan 2026","371624312946","Nthula Lounge","Gaborone","Botswana","International","Global Lounge","Global Lounge","ICICI",1.0000,0.0000,1.0000,30.2500,52.0000,"USD",30.2500,52.0000,-21.7500,"No",""
"2026-01-18","Jan 2026","373385703311","SH Premium Lounge Da Nang","Da nang","Vietnam","Domestic","Global Lounge","Global Lounge","ICICI",1.0000,0.0000,1.0000,28.1500,43.0000,"USD",28.1500,43.0000,-14.8500,"No",""
"2026-01-18","Jan 2026","379239799462","Sala Vip Cibeles Lounge","Madrid","Spain","International","Global Lounge","Global Lounge","ETT",1.0000,0.0000,1.0000,50.0000,78.7299,"USD",50.0000,78.7299,-28.7299,"No",""
"2026-01-18","Jan 2026","385752023490","Ahlan Business Class Lounge","Dubai","United Arab Emirates","International","Global Lounge","Global Lounge","ICICI",1.0000,0.0000,1.0000,32.3500,63.0245,"USD",32.3500,63.0245,-30.6745,"No",""
"2026-01-18","Jan 2026","386032559838","Primeclass CIP Lounge","Medina","Saudi Arabia","International","Global Lounge","Global Lounge","ICICI",2.0000,0.0000,2.0000,32.3500,69.3545,"USD",64.7000,138.7090,-74.0090,"No",""
"2026-01-18","Jan 2026","397213435070","IRCTC Executive Lounge","New Delhi","India","","Railways Lounge","Railways Lounge","AU",30.0000,0.0000,30.0000,475.0000,375.0000,"INR",14250.0000,11250.0000,3000.0000,"No",""
"2026-01-18","Jan 2026","397213435070","IRCTC Executive Lounge","New Delhi","India","","Railways Lounge","Railways Lounge","HDFC",1.0000,0.0000,1.0000,500.0000,375.0000,"INR",500.0000,375.0000,125.0000,"No",""
"2026-01-18","Jan 2026","397213435070","IRCTC Executive Lounge","New Delhi","India","","Railways Lounge","Railways Lounge","ICICI",104.0000,2.0000,106.0000,462.0000,375.0000,"INR",48972.0000,39750.0000,9222.0000,"No",""
"2026-01-18","Jan 2026","397213435070","IRCTC Executive Lounge","New Delhi","India","","Railways Lounge","Railways Lounge","IDFC Bank",36.0000,1.0000,36.0000,375.0000,375.0000,"INR",13500.0000,13500.0000,0.0000,"No",""
"2026-01-18","Jan 2026","397213435070","IRCTC Executive Lounge","New Delhi","India","","Railways Lounge","Railways Lounge","RBL",22.0000,0.0000,22.0000,460.0000,375.0000,"INR",10120.0000,8250.0000,1870.0000,"No",""
"2026-01-18","Jan 2026","407134507907","Sky Hub Lounge West","Seoul","South Korea","International","Global Lounge","Global Lounge","ETT",1.0000,0.0000,1.0000,50.0000,52.0000,"USD",50.0000,52.0000,-2.0000,"No",""
"2026-01-18","Jan 2026","409270513145","Alda Merini Classic Lounge","Milan","Italy","International","Global Lounge","Global Lounge","ETT",1.0000,0.0000,1.0000,50.0000,72.9790,"USD",50.0000,72.9790,-22.9790,"No",""
"2026-01-18","Jan 2026","414890416625","Miracle Lounge","Bangkok","Thailand","International","Global Lounge","Global Lounge","ETT",17.0000,0.0000,17.0000,50.0000,48.8624,"USD",850.0000,830.6600,19.3400,"No",""
"2026-01-18","Jan 2026","414890416625","Miracle Lounge","Bangkok","Thailand","International","Global Lounge","Global Lounge","ICICI",1.0000,0.0000,1.0000,28.1500,48.8624,"USD",28.1500,48.8624,-20.7124,"No",""
"2026-01-18","Jan 2026","414890416625","Miracle Lounge","Bangkok","Thailand","International","Global Lounge","Global Lounge","IDFC Bank",2.0000,0.0000,2.0000,36.0000,48.8624,"USD",72.0000,97.7247,-25.7247,"No",""
"2026-01-18","Jan 2026","415532911662","Plaza Premium Lounge","Kuala Lumpur","Malaysia","International","Global Lounge","Global Lounge","ICICI",5.0000,2.0000,7.0000,28.1500,50.0000,"USD",197.0500,350.0000,-152.9500,"No",""
"2026-01-18","Jan 2026","415532911662","Plaza Premium Lounge","Kuala Lumpur","Malaysia","International","Global Lounge","Global Lounge","IDFC Bank",2.0000,0.0000,2.0000,36.0000,50.0000,"USD",72.0000,100.0000,-28.0000,"No",""
"2026-01-18","Jan 2026","416119125176","Juneyao Air V6 VIP Lounge","Shanghai","China","Domestic","Global Lounge","Global Lounge","ETT",4.0000,0.0000,4.0000,50.0000,53.0000,"USD",200.0000,212.0000,-12.0000,"No",""
"2026-01-18","Jan 2026","419353164441","Pearl Lounge","Abu Dhabi","United Arab Emirates","International","Global Lounge","Global Lounge","ICICI",11.0000,1.0000,12.0000,32.3500,84.2907,"USD",388.2000,1011.4881,-623.2881,"No",""
"2026-01-18","Jan 2026","419353164441","Pearl Lounge","Abu Dhabi","United Arab Emirates","International","Global Lounge","Global Lounge","IDFC Bank",5.0000,0.0000,5.0000,42.5000,84.2907,"USD",212.5000,421.4534,-208.9534,"No",""
"2026-01-18","Jan 2026","422696476256","Moonimaa Lounge","Male","Maldives","Domestic/International","Global Lounge","Global Lounge","ETT",2.0000,0.0000,2.0000,50.0000,59.4000,"USD",100.0000,118.8000,-18.8000,"No",""
"2026-01-18","Jan 2026","422696476256","Moonimaa Lounge","Male","Maldives","Domestic/International","Global Lounge","Global Lounge","LoungePair",3.0000,0.0000,3.0000,79.0000,59.4000,"USD",237.0000,178.2000,58.8000,"No",""
"2026-01-18","Jan 2026","428831953918","Pearl Lounge","Sharm el Sheikh","Egypt","International","Global Lounge","Global Lounge","ETT",36.0000,0.0000,36.0000,50.0000,63.0000,"USD",1800.0000,2268.0000,-468.0000,"No",""
"2026-01-18","Jan 2026","431461794846","The Stuti Luxury Lounge","Bhopal","India","","Railways Lounge","Railways Lounge","HDFC",2.0000,0.0000,2.0000,500.0000,350.0000,"INR",1000.0000,700.0000,300.0000,"No",""
"2026-01-18","Jan 2026","431461794846","The Stuti Luxury Lounge","Bhopal","India","","Railways Lounge","Railways Lounge","ICICI",11.0000,0.0000,11.0000,399.0000,350.0000,"INR",4389.0000,3850.0000,539.0000,"No",""
"2026-01-18","Jan 2026","431461794846","The Stuti Luxury Lounge","Bhopal","India","","Railways Lounge","Railways Lounge","IDFC Bank",2.0000,0.0000,2.0000,450.0000,350.0000,"INR",900.0000,700.0000,200.0000,"No",""
"2026-01-18","Jan 2026","431461794846","The Stuti Luxury Lounge","Bhopal","India","","Railways Lounge","Railways Lounge","RBL",3.0000,0.0000,3.0000,460.0000,350.0000,"INR",1380.0000,1050.0000,330.0000,"No",""
"2026-01-18","Jan 2026","431461794846","The Stuti Luxury Lounge","Bhopal","India","","Railways Lounge","Railways Lounge","SBI",2.0000,0.0000,2.0000,395.0000,350.0000,"INR",790.0000,700.0000,90.0000,"No",""
"2026-01-18","Jan 2026","444467113029","Executive Lounge","Kathmandu","Nepal","International","Global Lounge","Global Lounge","SBI",1.0000,0.0000,1.0000,34.0000,61.5780,"USD",34.0000,61.5780,-27.5780,"No",""
"2026-01-18","Jan 2026","459116418479","Executive Lounge and TFC","Dwarka","India","","Railways Lounge","Railways Lounge","ICICI",2.0000,0.0000,2.0000,399.0000,270.0000,"INR",798.0000,540.0000,258.0000,"No",""
"2026-01-18","Jan 2026","459438891848","Miracle Lounge Domestic","Bangkok","Thailand","Domestic","Global Lounge","Global Lounge","ETT",12.0000,0.0000,12.0000,50.0000,48.8624,"USD",600.0000,586.3482,13.6518,"No",""
"2026-01-18","Jan 2026","460173060810","Sala Montana Roja","Tenerife","Spain","International","Global Lounge","Global Lounge","ETT",2.0000,0.0000,2.0000,50.0000,73.1009,"USD",100.0000,146.2017,-46.2017,"No",""
"2026-01-18","Jan 2026","460173060810","Sala Montana Roja","Tenerife","Spain","International","Global Lounge","Global Lounge","LoungePair",4.0000,0.0000,4.0000,79.0000,73.1009,"USD",316.0000,292.4035,23.5965,"No",""
"2026-01-18","Jan 2026","462664717196","Aspire Lounge","Sofia","Bulgaria","International","Global Lounge","Global Lounge","ETT",6.0000,0.0000,6.0000,50.0000,54.5591,"USD",300.0000,327.3547,-27.3547,"No",""
"2026-01-18","Jan 2026","464078733266","Marhaba Lounge","Dubai","United Arab Emirates","International","Global Lounge","Global Lounge","ICICI",9.0000,0.0000,9.0000,32.3500,79.8931,"USD",291.1500,719.0381,-427.8881,"No",""
"2026-01-18","Jan 2026","464078733266","Marhaba Lounge","Dubai","United Arab Emirates","International","Global Lounge","Global Lounge","SBI",3.0000,0.0000,3.0000,44.0000,79.8931,"USD",132.0000,239.6794,-107.6794,"No",""
"2026-01-18","Jan 2026","470361996125","Be Relax Spa","Doha","Qatar","International","Global Lounge","Global Lounge","IDFC Bank",1.0000,0.0000,1.0000,42.5000,55.0000,"USD",42.5000,55.0000,-12.5000,"No",""
"2026-01-18","Jan 2026","474028527147","Miracle Business Class Lounge","Bangkok","Thailand","International","Global Lounge","Global Lounge","ETT",14.0000,0.0000,14.0000,50.0000,55.0287,"USD",700.0000,770.4012,-70.4012,"No",""
"2026-01-18","Jan 2026","475242322878","Marhaba Lounge","Dubai","United Arab Emirates","International","Global Lounge","Global Lounge","ICICI",1.0000,0.0000,1.0000,32.3500,72.7454,"USD",32.3500,72.7454,-40.3954,"No",""
"2026-01-18","Jan 2026","476450746018","Plaza Premium Lounge","London","United Kingdom","International","Global Lounge","Global Lounge","SBI",1.0000,0.0000,1.0000,34.0000,54.5000,"USD",34.0000,54.5000,-20.5000,"No",""
"2026-01-18","Jan 2026","493988876351","Primeclass Lounge","Ankara","Turkey","International","Global Lounge","Global Lounge","ETT",13.0000,0.0000,13.0000,50.0000,69.6926,"USD",650.0000,906.0039,-256.0039,"No",""
"2026-01-18","Jan 2026","502473741199","Primus Lounge","Bhopal","India","Domestic","Domestic Lounge","Domestic Lounge","Scapia",3.0000,0.0000,3.0000,800.0000,500.0000,"INR",2400.0000,1500.0000,900.0000,"No",""
"2026-01-18","Jan 2026","503842685081","Bidvest Premier Lounge","Johannesburg","South Africa","Domestic","Global Lounge","Global Lounge","ICICI",1.0000,0.0000,1.0000,28.1500,43.4569,"USD",28.1500,43.4569,-15.3069,"No",""
"2026-01-18","Jan 2026","506044755152","Executive Lounge","Colombo","Sri Lanka","International","Domestic Lounge","Domestic Lounge","GrayWall",1.0000,0.0000,1.0000,2369.0000,1989.0000,"INR",2369.0000,1989.0000,380.0000,"No",""
"2026-01-18","Jan 2026","506044755152","Executive Lounge","Colombo","Sri Lanka","International","Global Lounge","Global Lounge","ETT",18.0000,0.0000,18.0000,50.0000,47.5138,"USD",900.0000,855.2484,44.7516,"No",""
"2026-01-18","Jan 2026","506044755152","Executive Lounge","Colombo","Sri Lanka","International","Global Lounge","Global Lounge","ICICI",3.0000,2.0000,5.0000,28.1500,47.5138,"USD",140.7500,237.5690,-96.8190,"No",""
"2026-01-18","Jan 2026","506044755152","Executive Lounge","Colombo","Sri Lanka","International","Global Lounge","Global Lounge","IDFC Bank",2.0000,0.0000,2.0000,36.0000,47.5138,"USD",72.0000,95.0276,-23.0276,"No",""
